flight_id,airline,source,destination,departure_time,arrival_time,duration,flight_id_valid,departure_datetime,arrival_datetime,calculated_duration_minutes,calculated_duration_hours,is_overnight,source_duration_minutes,duration_difference_minutes,duration_match,route,anomaly_type
SJ096,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,True,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,3.27,False,196.0,0.0,True,DEL → HYD,NONE
6F048,INDIGO,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,False,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,0.85,False,51.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
SJ090,SPICEJET,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,True,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,2.78,False,167.0,0.0,True,HYD → MAA,NONE
AI014,AIR INDIA,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,True,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,3.45,False,207.0,0.0,True,HYD → MAA,NONE
6F131,INDIGO,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,03:58:00,False,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,3.97,False,238.0,0.0,True,BLR → HYD,INVALID_FLIGHT_ID
AI130,AIR INDIA,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,True,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,2.68,False,161.0,0.0,True,BOM → BLR,NONE
UK151,UNKNOWN,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,True,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,3.32,False,199.0,0.0,True,BOM → CCU,NONE
6F165,INDIGO,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,False,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,0.97,False,58.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
UK161,VISTARA,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,True,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,2.72,False,163.0,0.0,True,BLR → BOM,NONE
AI107,AIR INDIA,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,True,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,0.77,False,46.0,0.0,True,HYD → CCU,NONE
SJ104,SPICEJET,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,True,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,HYD → DEL,NONE
AI042,AIR INDIA,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,True,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,1.07,False,64.0,0.0,True,CCU → DEL,NONE
6F266,UNKNOWN,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,False,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,1.47,False,88.0,0.0,True,CCU → MAA,INVALID_FLIGHT_ID
6F138,INDIGO,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,03:04:00,False,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,3.07,False,184.0,0.0,True,HYD → BLR,INVALID_FLIGHT_ID
SJ219,SPICEJET,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,04:37:00,True,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,4.62,False,277.0,0.0,True,BOM → DEL,NONE
UK197,VISTARA,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,01:32:00,True,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,1.53,False,92.0,0.0,True,BLR → HYD,NONE
6F119,INDIGO,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,02:14:00,False,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,2.23,False,134.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
SJ058,SPICEJET,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,04:16:00,True,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,4.27,False,256.0,0.0,True,DEL → HYD,NONE
AI218,AIR INDIA,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,03:00:00,True,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,3.0,False,180.0,0.0,True,BOM → CCU,NONE
SJ060,SPICEJET,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,04:55:00,True,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,4.92,False,295.0,0.0,True,HYD → CCU,NONE
UK121,VISTARA,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,04:00:00,True,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,4.0,False,240.0,0.0,True,BLR → BOM,NONE
6F208,INDIGO,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,03:07:00,False,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,3.12,False,187.0,0.0,True,CCU → BOM,INVALID_FLIGHT_ID
6F153,INDIGO,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,03:57:00,False,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,3.95,False,237.0,0.0,True,CCU → BLR,INVALID_FLIGHT_ID
AI117,AIR INDIA,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,01:51:00,True,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,1.85,False,111.0,0.0,True,HYD → BLR,NONE
SJ113,SPICEJET,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,02:00:00.298000,True,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,2.0,False,120.00496666666666,0.0,True,BLR → BOM,NONE
AI191,AIR INDIA,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,04:01:00,True,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,4.02,False,241.0,0.0,True,BLR → MAA,NONE
6F267,UNKNOWN,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,03:53:00,False,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,3.88,False,233.0,0.0,True,DEL → MAA,INVALID_FLIGHT_ID
6F185,INDIGO,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,02:19:00,False,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,2.32,False,139.0,0.0,True,CCU → DEL,INVALID_FLIGHT_ID
AI114,AIR INDIA,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,01:15:00,True,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,1.25,False,75.0,0.0,True,CCU → DEL,NONE
6F155,INDIGO,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,00:33:00,False,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,0.55,False,33.0,0.0,True,DEL → BLR,INVALID_FLIGHT_ID
UK045,VISTARA,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,01:45:00,True,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,1.75,False,105.0,0.0,True,MAA → HYD,NONE
AI111,AIR INDIA,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,02:59:00,True,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,2.98,False,179.0,0.0,True,MAA → CCU,NONE
AI156,AIR INDIA,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,01:43:00,True,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,1.72,False,103.0,0.0,True,CCU → BOM,NONE
SJ128,SPICEJET,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,03:03:00,True,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,3.05,False,183.0,0.0,True,CCU → BLR,NONE
AI104,AIR INDIA,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,01:45:00,True,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,1.75,False,105.0,0.0,True,MAA → HYD,NONE
6F225,INDIGO,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,04:39:00,False,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,4.65,False,279.0,0.0,True,HYD → CCU,INVALID_FLIGHT_ID
6F033,INDIGO,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,02:00:00,False,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,2.0,False,120.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
6F244,INDIGO,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,01:24:00,False,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,1.4,False,84.0,0.0,True,MAA → CCU,INVALID_FLIGHT_ID
UK137,VISTARA,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,02:10:00,True,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,2.17,False,130.0,0.0,True,BOM → MAA,NONE
AI063,AIR INDIA,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,04:23:00,True,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,4.38,False,263.0,0.0,True,HYD → BLR,NONE
SJ156,SPICEJET,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,00:35:00,True,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,0.58,False,35.0,0.0,True,BOM → DEL,NONE
UK125,VISTARA,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,04:46:00,True,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,4.77,False,286.0,0.0,True,HYD → BOM,NONE
AI232,AIR INDIA,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,03:30:00,True,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,3.5,False,210.0,0.0,True,DEL → BLR,NONE
AI167,AIR INDIA,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,04:27:00,True,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,4.45,False,267.0,0.0,True,BLR → DEL,NONE
UK160,VISTARA,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,True,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,4.27,False,256.0,0.0,True,BLR → BOM,NONE
UK129,VISTARA,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,01:00:00.298000,True,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,HYD → MAA,NONE
SJ230,SPICEJET,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,04:35:00,True,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,4.58,False,275.0,0.0,True,BOM → CCU,NONE
SJ056,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,00:59:00,True,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,0.98,False,59.0,0.0,True,HYD → DEL,NONE
SJ137,SPICEJET,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,04:06:00,True,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,4.1,False,246.0,0.0,True,CCU → DEL,NONE
6F081,INDIGO,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,01:39:00,False,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,1.65,False,99.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
6F088,INDIGO,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,02:31:00,False,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,2.52,False,151.0,0.0,True,CCU → BLR,INVALID_FLIGHT_ID
6F121,INDIGO,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,04:58:00,False,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,4.97,False,298.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
UK214,VISTARA,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,03:40:00,True,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,3.67,False,220.0,0.0,True,HYD → DEL,NONE
6F060,INDIGO,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,02:00:00.299000,False,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333,2.0,False,120.00498333333333,0.0,True,DEL → BLR,INVALID_FLIGHT_ID
SJ101,SPICEJET,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,01:40:00,True,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,1.67,False,100.0,0.0,True,CCU → DEL,NONE
AI017,AIR INDIA,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,03:33:00,True,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,3.55,False,213.0,0.0,True,CCU → BOM,NONE
6F120,INDIGO,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,01:00:00,False,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,1.0,False,60.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
6F217,INDIGO,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,02:48:00,False,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,2.8,False,168.0,0.0,True,BLR → BOM,INVALID_FLIGHT_ID
AI194,AIR INDIA,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,04:29:00,True,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,4.48,False,269.0,0.0,True,MAA → BLR,NONE
AI095,AIR INDIA,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,03:18:00,True,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,3.3,False,198.0,0.0,True,DEL → MAA,NONE
SJ190,SPICEJET,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,04:28:00,True,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,4.47,False,268.0,0.0,True,BOM → CCU,NONE
6F139,INDIGO,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,03:22:00,False,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,3.37,False,202.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
6F062,INDIGO,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,01:27:00,False,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,1.45,False,87.0,0.0,True,CCU → DEL,INVALID_FLIGHT_ID
UK011,VISTARA,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,01:44:00,True,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,1.73,False,104.0,0.0,True,CCU → DEL,NONE
6F100,INDIGO,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,03:09:00,False,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,3.15,False,189.0,0.0,True,BOM → BLR,INVALID_FLIGHT_ID
6F228,INDIGO,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,04:51:00,False,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,4.85,False,291.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
UK033,VISTARA,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,04:44:00,True,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,4.73,False,284.0,0.0,True,HYD → DEL,NONE
SJ231,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,01:25:00,True,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,1.42,False,85.0,0.0,True,DEL → BLR,NONE
AI166,AIR INDIA,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,03:03:00,True,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,3.05,False,183.0,0.0,True,BOM → CCU,NONE
SJ176,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,02:02:00,True,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,2.03,False,122.0,0.0,True,DEL → BOM,NONE
SJ065,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,02:44:00,True,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,2.73,False,164.0,0.0,True,MAA → BLR,NONE
6F160,INDIGO,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,04:17:00,False,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,4.28,False,257.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
AI089,AIR INDIA,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,00:42:00,True,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,0.7,False,42.0,0.0,True,CCU → BOM,NONE
UK226,VISTARA,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,01:03:00,True,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,1.05,False,63.0,0.0,True,MAA → HYD,NONE
SJ123,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,01:28:00,True,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,1.47,False,88.0,0.0,True,BOM → CCU,NONE
AI054,AIR INDIA,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,04:26:00,True,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,4.43,False,266.0,0.0,True,HYD → CCU,NONE
UK019,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,00:54:00,True,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,0.9,False,54.0,0.0,True,BOM → HYD,NONE
UK032,VISTARA,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,03:57:00,True,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,3.95,False,237.0,0.0,True,BLR → BOM,NONE
SJ100,SPICEJET,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,03:22:00,True,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,3.37,False,202.0,0.0,True,MAA → BLR,NONE
SJ094,SPICEJET,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,04:44:00,True,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,4.73,False,284.0,0.0,True,MAA → HYD,NONE
6F101,INDIGO,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,04:57:00,False,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,4.95,False,297.0,0.0,True,BOM → MAA,INVALID_FLIGHT_ID
6F006,INDIGO,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,02:00:00.299000,False,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.00498333333333,2.0,False,120.00498333333333,0.0,True,BOM → BLR,INVALID_FLIGHT_ID
AI006,AIR INDIA,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,02:50:00,True,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,2.83,False,170.0,0.0,True,BOM → BLR,NONE
AI195,AIR INDIA,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,01:59:00,True,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,1.98,False,119.0,0.0,True,CCU → MAA,NONE
UK072,VISTARA,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,03:00:00.298000,True,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667,3.0,False,180.0049666666667,0.0,True,BOM → BLR,NONE
AI244,AIR INDIA,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,00:35:00,True,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,0.58,False,35.0,0.0,True,BLR → BOM,NONE
SJ059,SPICEJET,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,01:16:00,True,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,1.27,False,76.0,0.0,True,CCU → DEL,NONE
SJ009,SPICEJET,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,01:35:00,True,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,1.58,False,95.0,0.0,True,CCU → BLR,NONE
AI121,AIR INDIA,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,03:29:00,True,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,3.48,False,209.0,0.0,True,HYD → MAA,NONE
6F265,UNKNOWN,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,00:57:00,False,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0,0.95,False,57.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
6F110,INDIGO,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,03:21:00,False,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,3.35,False,201.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
UK018,VISTARA,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,01:53:00,True,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,1.88,False,113.0,0.0,True,BOM → CCU,NONE
6F072,INDIGO,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,00:57:00,False,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,0.95,False,57.0,0.0,True,BLR → CCU,INVALID_FLIGHT_ID
6F159,INDIGO,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,00:35:00,False,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,0.58,False,35.0,0.0,True,CCU → BOM,INVALID_FLIGHT_ID
6F095,INDIGO,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,03:41:00,False,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,3.68,False,221.0,0.0,True,BLR → MAA,INVALID_FLIGHT_ID
SJ129,SPICEJET,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,04:00:00,True,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,4.0,False,240.0,0.0,True,CCU → BOM,NONE
UK039,VISTARA,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,01:13:00,True,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,1.22,False,73.0,0.0,True,HYD → BOM,NONE
6F130,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,False,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,1.3,False,78.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
6F247,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,False,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,1.3,False,78.0,0.0,True,DEL → HYD,INVALID_FLIGHT_ID
SJ233,SPICEJET,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,01:38:00,True,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,1.63,False,98.0,0.0,True,DEL → HYD,NONE
6F231,INDIGO,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,04:27:00,False,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,4.45,False,267.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
AI125,UNKNOWN,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,03:39:00,True,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,3.65,False,219.0,0.0,True,CCU → DEL,NONE
6F102,INDIGO,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,01:14:00,False,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,1.23,False,74.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
UK078,VISTARA,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,03:29:00,True,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,3.48,False,209.0,0.0,True,BOM → HYD,NONE
UK043,UNKNOWN,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,04:04:00,True,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,4.07,False,244.0,0.0,True,DEL → HYD,NONE
AI144,AIR INDIA,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,02:53:00,True,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,2.88,False,173.0,0.0,True,MAA → BOM,NONE
UK054,VISTARA,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,04:53:00,True,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,4.88,False,293.0,0.0,True,BLR → BOM,NONE
UK108,VISTARA,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,03:18:00,True,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,3.3,False,198.0,0.0,True,DEL → BLR,NONE
6F008,INDIGO,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,04:45:00,False,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,4.75,False,285.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
6F106,INDIGO,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,01:42:00,False,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,1.7,False,102.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
AI203,AIR INDIA,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,02:47:00,True,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,2.78,False,167.0,0.0,True,BOM → CCU,NONE
AI065,UNKNOWN,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,04:51:00,True,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,4.85,False,291.0,0.0,True,MAA → BLR,NONE
